batch_size,structural_ratio,sublayer_count,read_load_hz,shadow_index_commit_ms,accumulated_layer_size,n_writes,write_lock_ms_median,write_lock_ms_max,pcp_rebuild_p50_ms,pcp_rebuild_p95_ms,pcp_rebuild_p99_ms,p95_concurrent_read_stall_ms,achieved_reader_hz,n_concurrent_samples,n_post_write_samples,n_total_samples,setup_sec,run_sec
100,0.5,1,60,50,25000,20,109.3164999911096,122.4004999967292,1.2812000059057027,2.146014984464273,2.3432839673478187,118.467225015047,49.495839911739886,20,580,600,0.3051359999808483,12.522230900009163
100,0.5,1,60,50,100000,20,214.01239998522215,308.58000001171604,0.635099975625053,0.92814996605739,1.023885018075817,284.4082300172886,41.15418192716189,20,580,600,1.3617735999869183,14.979320299986284
100,0.5,5,60,5,0,20,11.045499995816499,14.875799999572337,0.06464999751187861,0.12422501458786425,0.16802699828986076,6.625454977620392,59.99713557647906,14,600,614,0.008108099980745465,10.633821900002658
100,0.5,5,60,5,25000,20,41.93720000330359,48.446500033605844,0.4092500021215528,1.5968299907399337,1.8469840113539253,43.24979497469031,55.6118077788261,20,580,604,0.2250656000105664,11.261002800019924
100,0.5,5,60,5,100000,20,144.99865000834689,158.59020000789315,0.5621500022243708,0.825765001354739,0.9484029916347937,155.10330000251997,46.42953940168648,20,580,600,0.968086900014896,13.322807499964256
100,0.5,5,60,15,0,20,20.937650027917698,23.641299980226904,0.06550003308802843,0.15866998583078382,0.18043597170617465,21.12559001252521,59.08331065701193,20,592,617,0.006898899970110506,10.842881299962755
100,0.5,5,60,15,25000,20,52.831149980193004,67.26020004134625,0.4276999970898032,1.7856999766081572,1.9943599816178905,60.05135001905729,54.17860759591102,20,580,601,0.21182649995898828,11.492939199961256
100,0.5,5,60,15,100000,20,161.0137499810662,206.95849996991456,0.5657000001519918,0.8460399811156093,0.973035958595574,196.10871999466326,44.92688396745014,20,580,600,0.9673461000202224,13.75503259996185
100,0.5,5,60,50,0,20,56.0494500095956,57.86130001069978,0.0719499948900193,0.14786001993343229,0.18464499677065777,56.399144962779246,54.93091880461844,20,580,612,0.008430799993220717,11.541266400017776
100,0.5,5,60,50,25000,20,91.43614998902194,105.00939999474213,0.4634999786503613,1.9395549810724326,2.019029994844459,103.08653496904299,50.58589297885354,20,580,600,0.2527628000243567,12.261014299991075
100,0.5,5,60,50,100000,20,212.51625000149943,221.9887999817729,0.5887000006623566,0.8746450213948264,0.9750279953004802,221.03067001444288,42.20065114060295,20,580,600,1.089537099993322,14.617790099990088
100,0.5,20,60,5,0,20,12.022750015603378,14.690699987113476,0.06960000609979033,0.15840004198253155,0.1900999923236668,9.722934986348262,59.99839321365695,14,601,615,0.02438579994486645,10.650274500017986
100,0.5,20,60,5,25000,20,43.57305000303313,58.66649997187778,0.4319500003475696,1.8703500332776453,2.117354986839928,50.682480030809536,55.162344616021194,20,580,601,0.24589950003428385,11.29511339997407
100,0.5,20,60,5,100000,20,155.26294999290258,188.87519999407232,0.5733500001952052,0.9025850042235105,1.0187980375485504,181.9982650311431,45.44556823345589,20,580,600,1.0601793000241742,13.602607499982696
100,0.5,20,60,15,0,20,21.531150006921962,24.045499972999096,0.06969997775740921,0.14466999564319855,0.18211998569313467,19.937579994439147,59.210597239022235,20,594,619,0.025994399969931692,10.854209700017236
100,0.5,20,60,15,25000,20,55.42839999543503,68.52129998151213,0.4073999880347401,1.8119050015229732,1.9197739957598974,61.29663001920563,54.04641945333082,20,580,601,0.24850820004940033,11.52007060003234
100,0.5,20,60,15,100000,20,157.93469999334775,169.22360000899062,0.5633999826386571,0.8624850423075254,0.9949280548607933,164.20313500857446,45.53041119218139,20,580,600,0.9774926999816671,13.57800529996166
100,0.5,20,60,50,0,20,55.693450005492195,58.300299977418035,0.06419996498152614,0.16212001210078594,0.1771049638045952,55.07466995914001,55.27240009274985,20,580,615,0.02505850000306964,11.52671060001012
100,0.5,20,60,50,25000,20,88.83019999484532,98.2124000438489,0.43375001405365765,1.8749599956208818,2.0594629656989127,93.82246501627378,50.956993967339166,20,580,601,0.2374921000446193,12.194259300013073
100,0.5,20,60,50,100000,20,191.4954500098247,205.72560001164675,0.5655499990098178,0.8535100321751085,1.0083249822491784,203.95879500138108,43.2276706890196,20,580,600,0.9914504000335,14.279998400015756
100,1.0,1,60,5,0,20,9.650649997638538,11.921299970708787,0.06829999620094895,0.15624502266291526,0.19490102829877287,5.352965006022714,59.90069814962244,12,600,612,0.0031366999610327184,10.616909299977124
100,1.0,1,60,5,25000,20,43.08745000162162,51.53510003583506,0.4704499733634293,1.9782450399361549,2.1268359641544534,48.08956498163752,55.301611128897065,20,580,602,0.23526400001719594,11.285758799989708
